"Day","Shift","Run","MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow","A450","A650"
16,"Evening",15,26,1,2,5,94,"A",5,10,5,0.501,0.036
16,"Evening",15,26,1,2,6,94,"A",5,10,6,0.534,0.036
16,"Evening",15,26,1,2,7,94,"A",5,10,7,0.513,0.039
16,"Evening",15,26,1,2,8,94,"A",5,10,8,0.516,0.039
16,"Evening",15,26,2,3,1,288,"B",5,9,1,0.533,0.039
16,"Evening",15,26,2,3,2,288,"B",5,9,2,0.506,0.04
16,"Evening",15,26,2,3,3,288,"B",5,9,3,0.471,0.039
16,"Evening",15,26,2,3,4,288,"B",5,9,4,0.523,0.038
16,"Evening",15,26,2,3,5,288,"B",5,9,5,0.566,0.041
16,"Evening",15,26,2,3,6,288,"B",5,9,6,0.548,0.037
16,"Evening",15,26,2,3,7,288,"B",5,9,7,0.572,0.037
16,"Evening",15,26,2,3,8,288,"B",5,9,8,0.559,0.039
16,"Evening",15,26,2,4,1,288,"B",5,10,1,0.639,0.041
16,"Evening",15,26,2,4,2,288,"B",5,10,2,0.527,0.039
16,"Evening",15,26,2,4,3,288,"B",5,10,3,0.554,0.039
16,"Evening",15,26,2,4,4,288,"B",5,10,4,0.455,0.039
16,"Evening",15,26,2,4,5,288,"B",5,10,5,0.564,0.041
16,"Evening",15,26,2,4,6,288,"B",5,10,6,0.588,0.039
16,"Evening",15,26,2,4,7,288,"B",5,10,7,0.59,0.038
16,"Evening",15,26,2,4,8,288,"B",5,10,8,0.657,0.041
16,"Evening",15,26,3,5,1,71,"A",4,7,1,0.464,0.038
16,"Evening",15,26,3,5,2,71,"A",4,7,2,0.508,0.038
16,"Evening",15,26,3,5,3,71,"A",4,7,3,0.546,0.039
16,"Evening",15,26,3,5,4,71,"A",4,7,4,0.558,0.038
16,"Evening",15,26,3,5,5,71,"A",4,7,5,0.542,0.039
16,"Evening",15,26,3,5,6,71,"A",4,7,6,0.54,0.036
16,"Evening",15,26,3,5,7,71,"A",4,7,7,0.538,0.038
16,"Evening",15,26,3,5,8,71,"A",4,7,8,0.505,0.036
16,"Evening",15,26,3,6,1,71,"A",4,8,1,0.508,0.04
16,"Evening",15,26,3,6,2,71,"A",4,8,2,0.516,0.038
16,"Evening",15,26,3,6,3,71,"A",4,8,3,0.531,0.038
16,"Evening",15,26,3,6,4,71,"A",4,8,4,0.524,0.041
16,"Evening",15,26,3,6,5,71,"A",4,8,5,0.52,0.039
16,"Evening",15,26,3,6,6,71,"A",4,8,6,0.535,0.038
16,"Evening",15,26,3,6,7,71,"A",4,8,7,0.52,0.038
16,"Evening",15,26,3,6,8,71,"A",4,8,8,0.476,0.038
16,"Evening",15,26,4,7,1,297,"B",2,3,1,0.572,0.039
16,"Evening",15,26,4,7,2,297,"B",2,3,2,0.563,0.038
16,"Evening",15,26,4,7,3,297,"B",2,3,3,0.524,0.04
16,"Evening",15,26,4,7,4,297,"B",2,3,4,0.505,0.04
16,"Evening",15,26,4,7,5,297,"B",2,3,5,0.521,0.04
16,"Evening",15,26,4,7,6,297,"B",2,3,6,0.467,0.038
16,"Evening",15,26,4,7,7,297,"B",2,3,7,0.531,0.037
16,"Evening",15,26,4,7,8,297,"B",2,3,8,0.611,0.04
16,"Evening",15,26,4,8,1,297,"B",2,4,1,0.525,0.038
16,"Evening",15,26,4,8,2,297,"B",2,4,2,0.538,0.038
16,"Evening",15,26,4,8,3,297,"B",2,4,3,0.509,0.04
16,"Evening",15,26,4,8,4,297,"B",2,4,4,0.495,0.039
16,"Evening",15,26,4,8,5,297,"B",2,4,5,0.447,0.039
16,"Evening",15,26,4,8,6,297,"B",2,4,6,0.497,0.036
16,"Evening",15,26,4,8,7,297,"B",2,4,7,0.516,0.036
16,"Evening",15,26,4,8,8,297,"B",2,4,8,0.653,0.04
16,"Evening",15,26,5,9,1,55,"A",4,7,1,0.541,0.041
16,"Evening",15,26,5,9,2,55,"A",4,7,2,0.621,0.04
16,"Evening",15,26,5,9,3,55,"A",4,7,3,0.598,0.048
16,"Evening",15,26,5,9,4,55,"A",4,7,4,0.554,0.041
16,"Evening",15,26,5,9,5,55,"A",4,7,5,0.599,0.042
16,"Evening",15,26,5,9,6,55,"A",4,7,6,0.596,0.04
16,"Evening",15,26,5,9,7,55,"A",4,7,7,0.576,0.041
16,"Evening",15,26,5,9,8,55,"A",4,7,8,0.587,0.039
16,"Evening",15,26,5,10,1,55,"A",4,8,1,0.572,0.042
16,"Evening",15,26,5,10,2,55,"A",4,8,2,0.596,0.039
16,"Evening",15,26,5,10,3,55,"A",4,8,3,0.581,0.042
16,"Evening",15,26,5,10,4,55,"A",4,8,4,0.561,0.042
16,"Evening",15,26,5,10,5,55,"A",4,8,5,0.616,0.043
16,"Evening",15,26,5,10,6,55,"A",4,8,6,0.56,0.04
16,"Evening",15,26,5,10,7,55,"A",4,8,7,0.599,0.04
16,"Evening",15,26,5,10,8,55,"A",4,8,8,0.596,0.039
16,"Evening",15,26,6,11,1,300,"B",3,5,1,0.59,0.041
16,"Evening",15,26,6,11,2,300,"B",3,5,2,0.631,0.039
16,"Evening",15,26,6,11,3,300,"B",3,5,3,0.667,0.042
16,"Evening",15,26,6,11,4,300,"B",3,5,4,0.663,0.041
16,"Evening",15,26,6,11,5,300,"B",3,5,5,0.686,0.042
16,"Evening",15,26,6,11,6,300,"B",3,5,6,0.68,0.04
16,"Evening",15,26,6,11,7,300,"B",3,5,7,0.66,0.037
16,"Evening",15,26,6,11,8,300,"B",3,5,8,0.626,0.04
16,"Evening",15,26,6,12,1,300,"B",3,6,1,0.62,0.041
16,"Evening",15,26,6,12,2,300,"B",3,6,2,0.672,0.039
16,"Evening",15,26,6,12,3,300,"B",3,6,3,0.716,0.042
16,"Evening",15,26,6,12,4,300,"B",3,6,4,0.671,0.048
16,"Evening",15,26,6,12,5,300,"B",3,6,5,0.647,0.043
16,"Evening",15,26,6,12,6,300,"B",3,6,6,0.678,0.041
16,"Evening",15,26,6,12,7,300,"B",3,6,7,0.601,0.039
16,"Evening",15,26,6,12,8,300,"B",3,6,8,0.62,0.039
17,"Day",15,33,1,1,1,140,"B",5,9,1,0.521,0.042
17,"Day",15,33,1,1,2,140,"B",5,9,2,0.502,0.036
17,"Day",15,33,1,1,3,140,"B",5,9,3,0.498,0.038
17,"Day",15,33,1,1,4,140,"B",5,9,4,0.517,0.038
17,"Day",15,33,1,1,5,140,"B",5,9,5,0.546,0.04
17,"Day",15,33,1,1,6,140,"B",5,9,6,0.522,0.037
17,"Day",15,33,1,1,7,140,"B",5,9,7,0.603,0.038
17,"Day",15,33,1,1,8,140,"B",5,9,8,0.635,0.04
17,"Day",15,33,1,2,1,140,"B",5,10,1,0.526,0.039
17,"Day",15,33,1,2,2,140,"B",5,10,2,0.51,0.036
17,"Day",15,33,1,2,3,140,"B",5,10,3,0.511,0.038
17,"Day",15,33,1,2,4,140,"B",5,10,4,0.487,0.039
17,"Day",15,33,1,2,5,140,"B",5,10,5,0.481,0.038
17,"Day",15,33,1,2,6,140,"B",5,10,6,0.524,0.038
17,"Day",15,33,1,2,7,140,"B",5,10,7,0.565,0.038
17,"Day",15,33,1,2,8,140,"B",5,10,8,0.631,0.041
17,"Day",15,33,2,3,1,39,"A",5,9,1,0.534,0.039
17,"Day",15,33,2,3,2,39,"A",5,9,2,0.527,0.037
17,"Day",15,33,2,3,3,39,"A",5,9,3,0.381,0.036
17,"Day",15,33,2,3,4,39,"A",5,9,4,0.507,0.039
17,"Day",15,33,2,3,5,39,"A",5,9,5,0.587,0.041
17,"Day",15,33,2,3,6,39,"A",5,9,6,0.611,0.039
17,"Day",15,33,2,3,7,39,"A",5,9,7,0.609,0.039
17,"Day",15,33,2,3,8,39,"A",5,9,8,0.366,0.038
17,"Day",15,33,2,4,1,39,"A",5,10,1,0.583,0.04
17,"Day",15,33,2,4,2,39,"A",5,10,2,0.542,0.037
17,"Day",15,33,2,4,3,39,"A",5,10,3,0.505,0.038
17,"Day",15,33,2,4,4,39,"A",5,10,4,0.563,0.039
17,"Day",15,33,2,4,5,39,"A",5,10,5,0.569,0.04
17,"Day",15,33,2,4,6,39,"A",5,10,6,0.585,0.04
17,"Day",15,33,2,4,7,39,"A",5,10,7,0.55,0.037
17,"Day",15,33,2,4,8,39,"A",5,10,8,0.43,0.037
17,"Day",15,33,3,5,1,89,"A",2,3,1,0.553,0.039
17,"Day",15,33,3,5,2,89,"A",2,3,2,0.636,0.037
17,"Day",15,33,3,5,3,89,"A",2,3,3,0.596,0.039
17,"Day",15,33,3,5,4,89,"A",2,3,4,0.619,0.039
17,"Day",15,33,3,5,5,89,"A",2,3,5,0.634,0.04
17,"Day",15,33,3,5,6,89,"A",2,3,6,0.582,0.039
17,"Day",15,33,3,5,7,89,"A",2,3,7,0.587,0.037
17,"Day",15,33,3,5,8,89,"A",2,3,8,0.594,0.039
17,"Day",15,33,3,6,1,89,"A",2,4,1,0.567,0.039
17,"Day",15,33,3,6,2,89,"A",2,4,2,0.645,0.039
17,"Day",15,33,3,6,3,89,"A",2,4,3,0.638,0.04
17,"Day",15,33,3,6,4,89,"A",2,4,4,0.597,0.04
17,"Day",15,33,3,6,5,89,"A",2,4,5,0.561,0.039
17,"Day",15,33,3,6,6,89,"A",2,4,6,0.569,0.039
17,"Day",15,33,3,6,7,89,"A",2,4,7,0.576,0.039
17,"Day",15,33,3,6,8,89,"A",2,4,8,0.535,0.039
17,"Day",15,33,4,7,1,50,"A",4,7,1,0.567,0.039
17,"Day",15,33,4,7,2,50,"A",4,7,2,0.583,0.038
17,"Day",15,33,4,7,3,50,"A",4,7,3,0.582,0.041
17,"Day",15,33,4,7,4,50,"A",4,7,4,0.596,0.04
17,"Day",15,33,4,7,5,50,"A",4,7,5,0.587,0.041
17,"Day",15,33,4,7,6,50,"A",4,7,6,0.614,0.037
17,"Day",15,33,4,7,7,50,"A",4,7,7,0.576,0.039
17,"Day",15,33,4,7,8,50,"A",4,7,8,0.552,0.04
17,"Day",15,33,4,8,1,50,"A",4,8,1,0.616,0.04
17,"Day",15,33,4,8,2,50,"A",4,8,2,0.629,0.039
17,"Day",15,33,4,8,3,50,"A",4,8,3,0.624,0.04
17,"Day",15,33,4,8,4,50,"A",4,8,4,0.578,0.042
17,"Day",15,33,4,8,5,50,"A",4,8,5,0.568,0.044
17,"Day",15,33,4,8,6,50,"A",4,8,6,0.592,0.04
17,"Day",15,33,4,8,7,50,"A",4,8,7,0.588,0.037
17,"Day",15,33,4,8,8,50,"A",4,8,8,0.54,0.037
17,"Day",15,33,5,9,1,298,"B",1,1,1,0.457,0.04
17,"Day",15,33,5,9,2,298,"B",1,1,2,0.464,0.037
17,"Day",15,33,5,9,3,298,"B",1,1,3,0.542,0.039
17,"Day",15,33,5,9,4,298,"B",1,1,4,0.472,0.038
17,"Day",15,33,5,9,5,298,"B",1,1,5,0.471,0.039
17,"Day",15,33,5,9,6,298,"B",1,1,6,0.508,0.039
17,"Day",15,33,5,9,7,298,"B",1,1,7,0.552,0.037
17,"Day",15,33,5,9,8,298,"B",1,1,8,0.621,0.041
17,"Day",15,33,5,10,1,298,"B",1,2,1,0.448,0.039
17,"Day",15,33,5,10,2,298,"B",1,2,2,0.463,0.037
17,"Day",15,33,5,10,3,298,"B",1,2,3,0.384,0.038
17,"Day",15,33,5,10,4,298,"B",1,2,4,0.468,0.04
17,"Day",15,33,5,10,5,298,"B",1,2,5,0.456,0.039
17,"Day",15,33,5,10,6,298,"B",1,2,6,0.51,0.039
17,"Day",15,33,5,10,7,298,"B",1,2,7,0.511,0.037
17,"Day",15,33,5,10,8,298,"B",1,2,8,0.569,0.04
17,"Day",15,33,6,11,1,206,"B",1,1,1,0.617,0.042
17,"Day",15,33,6,11,2,206,"B",1,1,2,0.589,0.042
17,"Day",15,33,6,11,3,206,"B",1,1,3,0.633,0.043
17,"Day",15,33,6,11,4,206,"B",1,1,4,0.607,0.042
17,"Day",15,33,6,11,5,206,"B",1,1,5,0.556,0.042
17,"Day",15,33,6,11,6,206,"B",1,1,6,0.51,0.043
17,"Day",15,33,6,11,7,206,"B",1,1,7,0.603,0.04
17,"Day",15,33,6,11,8,206,"B",1,1,8,0.626,0.041
17,"Day",15,33,6,12,1,206,"B",1,2,1,0.654,0.043
17,"Day",15,33,6,12,2,206,"B",1,2,2,0.624,0.04
17,"Day",15,33,6,12,3,206,"B",1,2,3,0.57,0.042
17,"Day",15,33,6,12,4,206,"B",1,2,4,0.627,0.041
17,"Day",15,33,6,12,5,206,"B",1,2,5,0.542,0.039
17,"Day",15,33,6,12,6,206,"B",1,2,6,0.565,0.039
17,"Day",15,33,6,12,7,206,"B",1,2,7,0.568,0.039
17,"Day",15,33,6,12,8,206,"B",1,2,8,0.681,0.041
17,"Evening",15,42,1,1,1,68,"A",2,3,1,0.481,0.037
17,"Evening",15,42,1,1,2,68,"A",2,3,2,0.502,0.038
17,"Evening",15,42,1,1,3,68,"A",2,3,3,0.509,0.037
17,"Evening",15,42,1,1,4,68,"A",2,3,4,0.517,0.04
17,"Evening",15,42,1,1,5,68,"A",2,3,5,0.482,0.041
17,"Evening",15,42,1,1,6,68,"A",2,3,6,0.503,0.037
17,"Evening",15,42,1,1,7,68,"A",2,3,7,0.528,0.036
17,"Evening",15,42,1,1,8,68,"A",2,3,8,0.411,0.037
17,"Evening",15,42,1,2,1,68,"A",2,4,1,0.364,0.036
17,"Evening",15,42,1,2,2,68,"A",2,4,2,0.492,0.037
17,"Evening",15,42,1,2,3,68,"A",2,4,3,0.542,0.039
17,"Evening",15,42,1,2,4,68,"A",2,4,4,0.509,0.04
17,"Evening",15,42,1,2,5,68,"A",2,4,5,0.484,0.04
17,"Evening",15,42,1,2,6,68,"A",2,4,6,0.502,0.035
17,"Evening",15,42,1,2,7,68,"A",2,4,7,0.53,0.036
17,"Evening",15,42,1,2,8,68,"A",2,4,8,0.532,0.038
17,"Evening",15,42,2,3,1,94,"A",3,5,1,0.608,0.039
17,"Evening",15,42,2,3,2,94,"A",3,5,2,0.529,0.036
17,"Evening",15,42,2,3,3,94,"A",3,5,3,0.59,0.039
17,"Evening",15,42,2,3,4,94,"A",3,5,4,0.578,0.04
17,"Evening",15,42,2,3,5,94,"A",3,5,5,0.547,0.04
17,"Evening",15,42,2,3,6,94,"A",3,5,6,0.472,0.038
17,"Evening",15,42,2,3,7,94,"A",3,5,7,0.477,0.037
17,"Evening",15,42,2,3,8,94,"A",3,5,8,0.466,0.038
17,"Evening",15,42,2,4,1,94,"A",3,6,1,0.521,0.037
17,"Evening",15,42,2,4,2,94,"A",3,6,2,0.622,0.039
17,"Evening",15,42,2,4,3,94,"A",3,6,3,0.578,0.037
17,"Evening",15,42,2,4,4,94,"A",3,6,4,0.488,0.039
17,"Evening",15,42,2,4,5,94,"A",3,6,5,0.467,0.038
17,"Evening",15,42,2,4,6,94,"A",3,6,6,0.494,0.036
17,"Evening",15,42,2,4,7,94,"A",3,6,7,0.475,0.037
17,"Evening",15,42,2,4,8,94,"A",3,6,8,0.593,0.039
17,"Evening",15,42,3,5,1,210,"B",2,3,1,0.693,0.041
17,"Evening",15,42,3,5,2,210,"B",2,3,2,0.653,0.039
17,"Evening",15,42,3,5,3,210,"B",2,3,3,0.631,0.04
17,"Evening",15,42,3,5,4,210,"B",2,3,4,0.622,0.04
17,"Evening",15,42,3,5,5,210,"B",2,3,5,0.587,0.04
17,"Evening",15,42,3,5,6,210,"B",2,3,6,0.573,0.035
17,"Evening",15,42,3,5,7,210,"B",2,3,7,0.609,0.037
17,"Evening",15,42,3,5,8,210,"B",2,3,8,0.545,0.037
17,"Evening",15,42,3,6,1,210,"B",2,4,1,0.606,0.039
17,"Evening",15,42,3,6,2,210,"B",2,4,2,0.596,0.039
17,"Evening",15,42,3,6,3,210,"B",2,4,3,0.637,0.041
17,"Evening",15,42,3,6,4,210,"B",2,4,4,0.655,0.041
17,"Evening",15,42,3,6,5,210,"B",2,4,5,0.549,0.04
17,"Evening",15,42,3,6,6,210,"B",2,4,6,0.541,0.038
17,"Evening",15,42,3,6,7,210,"B",2,4,7,0.565,0.038
17,"Evening",15,42,3,6,8,210,"B",2,4,8,0.552,0.038
17,"Evening",15,42,4,7,1,298,"B",5,9,1,0.49,0.038
17,"Evening",15,42,4,7,2,298,"B",5,9,2,0.449,0.037
17,"Evening",15,42,4,7,3,298,"B",5,9,3,0.481,0.045
17,"Evening",15,42,4,7,4,298,"B",5,9,4,0.52,0.038
17,"Evening",15,42,4,7,5,298,"B",5,9,5,0.476,0.039
17,"Evening",15,42,4,7,6,298,"B",5,9,6,0.468,0.035
17,"Evening",15,42,4,7,7,298,"B",5,9,7,0.491,0.036
17,"Evening",15,42,4,7,8,298,"B",5,9,8,0.535,0.037
17,"Evening",15,42,4,8,1,298,"B",5,10,1,0.497,0.037
17,"Evening",15,42,4,8,2,298,"B",5,10,2,0.532,0.037
17,"Evening",15,42,4,8,3,298,"B",5,10,3,0.47,0.039
17,"Evening",15,42,4,8,4,298,"B",5,10,4,0.501,0.039
17,"Evening",15,42,4,8,5,298,"B",5,10,5,0.481,0.039
17,"Evening",15,42,4,8,6,298,"B",5,10,6,0.467,0.037
17,"Evening",15,42,4,8,7,298,"B",5,10,7,0.439,0.035
17,"Evening",15,42,4,8,8,298,"B",5,10,8,0.542,0.039
17,"Evening",15,42,5,9,1,295,"B",4,7,1,0.547,0.041
17,"Evening",15,42,5,9,2,295,"B",4,7,2,0.539,0.04
17,"Evening",15,42,5,9,3,295,"B",4,7,3,0.478,0.04
17,"Evening",15,42,5,9,4,295,"B",4,7,4,0.449,0.039
17,"Evening",15,42,5,9,5,295,"B",4,7,5,0.464,0.04
17,"Evening",15,42,5,9,6,295,"B",4,7,6,0.467,0.037
17,"Evening",15,42,5,9,7,295,"B",4,7,7,0.479,0.037
17,"Evening",15,42,5,9,8,295,"B",4,7,8,0.551,0.039
17,"Evening",15,42,5,10,1,295,"B",4,8,1,0.523,0.039
17,"Evening",15,42,5,10,2,295,"B",4,8,2,0.459,0.037
17,"Evening",15,42,5,10,3,295,"B",4,8,3,0.487,0.039
17,"Evening",15,42,5,10,4,295,"B",4,8,4,0.452,0.04
17,"Evening",15,42,5,10,5,295,"B",4,8,5,0.451,0.039
17,"Evening",15,42,5,10,6,295,"B",4,8,6,0.509,0.038
17,"Evening",15,42,5,10,7,295,"B",4,8,7,0.529,0.037
17,"Evening",15,42,5,10,8,295,"B",4,8,8,0.519,0.039
17,"Evening",15,42,6,11,1,56,"A",2,3,1,0.551,0.041
17,"Evening",15,42,6,11,2,56,"A",2,3,2,0.571,0.039
17,"Evening",15,42,6,11,3,56,"A",2,3,3,0.57,0.041
17,"Evening",15,42,6,11,4,56,"A",2,3,4,0.538,0.043
17,"Evening",15,42,6,11,5,56,"A",2,3,5,0.534,0.041
17,"Evening",15,42,6,11,6,56,"A",2,3,6,0.541,0.039
17,"Evening",15,42,6,11,7,56,"A",2,3,7,0.522,0.037
17,"Evening",15,42,6,11,8,56,"A",2,3,8,0.547,0.039
17,"Evening",15,42,6,12,1,56,"A",2,4,1,0.58,0.042
17,"Evening",15,42,6,12,2,56,"A",2,4,2,0.6,0.039
17,"Evening",15,42,6,12,3,56,"A",2,4,3,0.551,0.041
17,"Evening",15,42,6,12,4,56,"A",2,4,4,0.523,0.041
17,"Evening",15,42,6,12,5,56,"A",2,4,5,0.582,0.042
17,"Evening",15,42,6,12,6,56,"A",2,4,6,0.522,0.039
17,"Evening",15,42,6,12,7,56,"A",2,4,7,0.531,0.037
17,"Evening",15,42,6,12,8,56,"A",2,4,8,0.601,0.042
18,"Day",15,39,1,1,1,300,"B",4,7,1,0.516,0.037
18,"Day",15,39,1,1,2,300,"B",4,7,2,0.535,0.037
18,"Day",15,39,1,1,3,300,"B",4,7,3,0.588,0.038
18,"Day",15,39,1,1,4,300,"B",4,7,4,0.628,0.04
18,"Day",15,39,1,1,5,300,"B",4,7,5,0.618,0.04
18,"Day",15,39,1,1,6,300,"B",4,7,6,0.599,0.038
18,"Day",15,39,1,1,7,300,"B",4,7,7,0.61,0.039
18,"Day",15,39,1,1,8,300,"B",4,7,8,0.592,0.039
18,"Day",15,39,1,2,1,300,"B",4,8,1,0.514,0.04
18,"Day",15,39,1,2,2,300,"B",4,8,2,0.591,0.038
18,"Day",15,39,1,2,3,300,"B",4,8,3,0.615,0.039
18,"Day",15,39,1,2,4,300,"B",4,8,4,0.621,0.041
18,"Day",15,39,1,2,5,300,"B",4,8,5,0.598,0.043
18,"Day",15,39,1,2,6,300,"B",4,8,6,0.601,0.038
18,"Day",15,39,1,2,7,300,"B",4,8,7,0.616,0.038
18,"Day",15,39,1,2,8,300,"B",4,8,8,0.612,0.039
18,"Day",15,39,2,3,1,78,"A",4,7,1,0.632,0.039
18,"Day",15,39,2,3,2,78,"A",4,7,2,0.606,0.037
18,"Day",15,39,2,3,3,78,"A",4,7,3,0.575,0.038
18,"Day",15,39,2,3,4,78,"A",4,7,4,0.598,0.039
18,"Day",15,39,2,3,5,78,"A",4,7,5,0.576,0.039
18,"Day",15,39,2,3,6,78,"A",4,7,6,0.615,0.039
18,"Day",15,39,2,3,7,78,"A",4,7,7,0.613,0.037
18,"Day",15,39,2,3,8,78,"A",4,7,8,0.623,0.041
18,"Day",15,39,2,4,1,78,"A",4,8,1,0.658,0.048
18,"Day",15,39,2,4,2,78,"A",4,8,2,0.569,0.039
18,"Day",15,39,2,4,3,78,"A",4,8,3,0.584,0.039
18,"Day",15,39,2,4,4,78,"A",4,8,4,0.651,0.042
18,"Day",15,39,2,4,5,78,"A",4,8,5,0.528,0.041
18,"Day",15,39,2,4,6,78,"A",4,8,6,0.571,0.038
18,"Day",15,39,2,4,7,78,"A",4,8,7,0.59,0.037
18,"Day",15,39,2,4,8,78,"A",4,8,8,0.632,0.04
18,"Day",15,39,3,5,1,209,"B",2,3,1,0.659,0.041
18,"Day",15,39,3,5,2,209,"B",2,3,2,0.618,0.038
18,"Day",15,39,3,5,3,209,"B",2,3,3,0.563,0.04
18,"Day",15,39,3,5,4,209,"B",2,3,4,0.575,0.04
18,"Day",15,39,3,5,5,209,"B",2,3,5,0.635,0.041
18,"Day",15,39,3,5,6,209,"B",2,3,6,0.713,0.038
18,"Day",15,39,3,5,7,209,"B",2,3,7,0.581,0.037
18,"Day",15,39,3,5,8,209,"B",2,3,8,0.573,0.039
18,"Day",15,39,3,6,1,209,"B",2,4,1,0.658,0.044
18,"Day",15,39,3,6,2,209,"B",2,4,2,0.598,0.038
18,"Day",15,39,3,6,3,209,"B",2,4,3,0.597,0.04
18,"Day",15,39,3,6,4,209,"B",2,4,4,0.601,0.039
18,"Day",15,39,3,6,5,209,"B",2,4,5,0.576,0.04
18,"Day",15,39,3,6,6,209,"B",2,4,6,0.61,0.039
18,"Day",15,39,3,6,7,209,"B",2,4,7,0.609,0.039
18,"Day",15,39,3,6,8,209,"B",2,4,8,0.593,0.039
18,"Day",15,39,4,7,1,64,"A",5,9,1,0.518,0.039
18,"Day",15,39,4,7,2,64,"A",5,9,2,0.524,0.037
18,"Day",15,39,4,7,3,64,"A",5,9,3,0.571,0.04
18,"Day",15,39,4,7,4,64,"A",5,9,4,0.558,0.038
18,"Day",15,39,4,7,5,64,"A",5,9,5,0.577,0.039
18,"Day",15,39,4,7,6,64,"A",5,9,6,0.552,0.039
18,"Day",15,39,4,7,7,64,"A",5,9,7,0.567,0.038
18,"Day",15,39,4,7,8,64,"A",5,9,8,0.547,0.038
18,"Day",15,39,4,8,1,64,"A",5,10,1,0.532,0.04
18,"Day",15,39,4,8,2,64,"A",5,10,2,0.579,0.038
18,"Day",15,39,4,8,3,64,"A",5,10,3,0.574,0.04
18,"Day",15,39,4,8,4,64,"A",5,10,4,0.506,0.04
18,"Day",15,39,4,8,5,64,"A",5,10,5,0.548,0.04
18,"Day",15,39,4,8,6,64,"A",5,10,6,0.552,0.042
18,"Day",15,39,4,8,7,64,"A",5,10,7,0.567,0.037
18,"Day",15,39,4,8,8,64,"A",5,10,8,0.634,0.039
18,"Day",15,39,5,9,1,289,"B",5,9,1,0.657,0.041
18,"Day",15,39,5,9,2,289,"B",5,9,2,0.557,0.038
18,"Day",15,39,5,9,3,289,"B",5,9,3,0.51,0.042
18,"Day",15,39,5,9,4,289,"B",5,9,4,0.524,0.037
18,"Day",15,39,5,9,5,289,"B",5,9,5,0.515,0.039
18,"Day",15,39,5,9,6,289,"B",5,9,6,0.522,0.037
18,"Day",15,39,5,9,7,289,"B",5,9,7,0.535,0.036
18,"Day",15,39,5,9,8,289,"B",5,9,8,0.577,0.04
18,"Day",15,39,5,10,1,289,"B",5,10,1,0.576,0.039
18,"Day",15,39,5,10,2,289,"B",5,10,2,0.5,0.037
18,"Day",15,39,5,10,3,289,"B",5,10,3,0.479,0.04
18,"Day",15,39,5,10,4,289,"B",5,10,4,0.527,0.04
18,"Day",15,39,5,10,5,289,"B",5,10,5,0.454,0.039
18,"Day",15,39,5,10,6,289,"B",5,10,6,0.503,0.038
18,"Day",15,39,5,10,7,289,"B",5,10,7,0.551,0.038
18,"Day",15,39,5,10,8,289,"B",5,10,8,0.604,0.042
18,"Day",15,39,6,11,1,65,"A",4,7,1,0.566,0.04
18,"Day",15,39,6,11,2,65,"A",4,7,2,0.548,0.038
18,"Day",15,39,6,11,3,65,"A",4,7,3,0.574,0.041
18,"Day",15,39,6,11,4,65,"A",4,7,4,0.577,0.04
18,"Day",15,39,6,11,5,65,"A",4,7,5,0.585,0.044
18,"Day",15,39,6,11,6,65,"A",4,7,6,0.58,0.04
18,"Day",15,39,6,11,7,65,"A",4,7,7,0.576,0.038
18,"Day",15,39,6,11,8,65,"A",4,7,8,0.608,0.04
18,"Day",15,39,6,12,1,65,"A",4,8,1,0.559,0.043
18,"Day",15,39,6,12,2,65,"A",4,8,2,0.587,0.039
18,"Day",15,39,6,12,3,65,"A",4,8,3,0.606,0.041
18,"Day",15,39,6,12,4,65,"A",4,8,4,0.559,0.04
18,"Day",15,39,6,12,5,65,"A",4,8,5,0.56,0.043
18,"Day",15,39,6,12,6,65,"A",4,8,6,0.51,0.039
18,"Day",15,39,6,12,7,65,"A",4,8,7,0.542,0.038
18,"Day",15,39,6,12,8,65,"A",4,8,8,0.509,0.04
18,"Evening",15,7,1,1,1,68,"A",5,9,1,0.451,0.038
18,"Evening",15,7,1,1,2,68,"A",5,9,2,0.498,0.036
18,"Evening",15,7,1,1,3,68,"A",5,9,3,0.547,0.039
18,"Evening",15,7,1,1,4,68,"A",5,9,4,0.532,0.038
18,"Evening",15,7,1,1,5,68,"A",5,9,5,0.554,0.039
18,"Evening",15,7,1,1,6,68,"A",5,9,6,0.539,0.037
18,"Evening",15,7,1,1,7,68,"A",5,9,7,0.546,0.037
18,"Evening",15,7,1,1,8,68,"A",5,9,8,0.464,0.036
18,"Evening",15,7,1,2,1,68,"A",5,10,1,0.391,0.038
18,"Evening",15,7,1,2,2,68,"A",5,10,2,0.495,0.036
18,"Evening",15,7,1,2,3,68,"A",5,10,3,0.534,0.038
18,"Evening",15,7,1,2,4,68,"A",5,10,4,0.507,0.039
18,"Evening",15,7,1,2,5,68,"A",5,10,5,0.534,0.04
18,"Evening",15,7,1,2,6,68,"A",5,10,6,0.481,0.037
18,"Evening",15,7,1,2,7,68,"A",5,10,7,0.484,0.037
18,"Evening",15,7,1,2,8,68,"A",5,10,8,0.564,0.04
18,"Evening",15,7,2,3,1,47,"A",5,9,1,0.46,0.037
18,"Evening",15,7,2,3,2,47,"A",5,9,2,0.479,0.036
18,"Evening",15,7,2,3,3,47,"A",5,9,3,0.55,0.038
18,"Evening",15,7,2,3,4,47,"A",5,9,4,0.543,0.04
